date,winter_year,snow_accumulation
1984-01-17,1983,513.0
1984-01-18,1983,513.0
1984-01-19,1983,513.0
1984-01-20,1983,513.0
1984-01-21,1983,513.0
1984-01-22,1983,513.0
1984-01-23,1983,554.0
1984-01-24,1983,554.0
1984-01-25,1983,554.0
1984-01-26,1983,554.0
1984-01-27,1983,554.0
1984-01-28,1983,587.0
1984-01-29,1983,587.0
1984-01-30,1983,590.0
1984-01-31,1983,590.0
1984-02-01,1983,590.0
1984-02-02,1983,590.0
1984-02-03,1983,590.0
1984-02-04,1983,613.0
1984-02-05,1983,618.0
1984-02-06,1983,618.0
1984-02-07,1983,618.0
1984-02-08,1983,618.0
1984-02-09,1983,618.0
1984-02-10,1983,618.0
1984-02-11,1983,618.0
1984-02-12,1983,618.0
1984-02-13,1983,618.0
1984-02-14,1983,618.0
1984-02-15,1983,618.0
1984-02-16,1983,618.0
1984-02-17,1983,618.0
1984-02-18,1983,618.0
1984-02-19,1983,618.0
1984-02-20,1983,618.0
1984-02-21,1983,618.0
1984-02-22,1983,618.0
1984-02-23,1983,618.0
1984-02-24,1983,618.0
1984-02-25,1983,618.0
1984-02-26,1983,618.0
1984-02-27,1983,618.0
1984-02-28,1983,621.0
1984-02-29,1983,621.0
1984-03-01,1983,621.0
1984-03-02,1983,621.0
1984-03-03,1983,621.0
1984-03-04,1983,629.0
1984-03-05,1983,637.0
1984-03-06,1983,642.0
1984-03-07,1983,655.0
1984-03-08,1983,670.0
1984-03-09,1983,670.0
1984-03-10,1983,675.0
1984-03-11,1983,675.0
1984-03-12,1983,726.0
1984-03-13,1983,729.0
1984-03-14,1983,729.0
1984-03-15,1983,729.0
1984-03-16,1983,729.0
1984-03-17,1983,749.0
1984-03-18,1983,754.0
1984-03-19,1983,754.0
1984-03-20,1983,754.0
1984-03-21,1983,810.0
1984-03-22,1983,830.0
1984-03-23,1983,830.0
1984-03-24,1983,830.0
1984-03-25,1983,830.0
1984-03-26,1983,830.0
1984-03-27,1983,830.0
1984-03-28,1983,830.0
1984-03-29,1983,830.0
1984-03-30,1983,830.0
1984-03-31,1983,830.0
1984-04-01,1983,830.0
1984-04-02,1983,830.0
1984-04-03,1983,830.0
1984-04-04,1983,830.0
1984-04-05,1983,830.0
1984-04-06,1983,830.0
1984-04-07,1983,830.0
1984-04-08,1983,830.0
1984-04-09,1983,830.0
1984-04-10,1983,830.0
1984-04-11,1983,830.0
1984-04-12,1983,830.0
1984-04-13,1983,830.0
1984-04-14,1983,830.0
1984-04-15,1983,830.0
1984-04-16,1983,830.0
1984-04-17,1983,830.0
1984-04-18,1983,830.0
1984-04-19,1983,830.0
1984-04-20,1983,830.0
1984-04-21,1983,830.0
1984-04-22,1983,843.0
1984-04-23,1983,843.0
1984-04-24,1983,843.0
1984-04-25,1983,843.0
1984-04-26,1983,843.0
1984-04-27,1983,843.0
1984-04-28,1983,843.0
1984-04-29,1983,843.0
1984-04-30,1983,843.0
1984-10-01,1984,0.0
1984-10-02,1984,0.0
1984-10-03,1984,0.0
1984-10-04,1984,0.0
1984-10-05,1984,0.0
1984-10-06,1984,0.0
1984-10-07,1984,0.0
1984-10-08,1984,0.0
1984-10-09,1984,0.0
1984-10-10,1984,0.0
1984-10-11,1984,0.0
1984-10-12,1984,0.0
1984-10-13,1984,0.0
1984-10-14,1984,0.0
1984-10-15,1984,0.0
1984-10-16,1984,0.0
1984-10-17,1984,0.0
1984-10-18,1984,0.0
1984-10-19,1984,0.0
1984-10-20,1984,0.0
1984-10-21,1984,0.0
1984-10-22,1984,0.0
1984-10-23,1984,0.0
1984-10-24,1984,0.0
1984-10-25,1984,0.0
1984-10-26,1984,0.0
1984-10-27,1984,0.0
1984-10-28,1984,0.0
1984-10-29,1984,0.0
1984-10-30,1984,0.0
1984-10-31,1984,0.0
1984-11-01,1984,0.0
1984-11-02,1984,0.0
1984-11-03,1984,0.0
1984-11-04,1984,0.0
1984-11-05,1984,0.0
1984-11-06,1984,0.0
1984-11-07,1984,0.0
1984-11-08,1984,0.0
1984-11-09,1984,0.0
1984-11-10,1984,0.0
1984-11-11,1984,0.0
1984-11-12,1984,0.0
1984-11-13,1984,0.0
1984-11-14,1984,0.0
1984-11-15,1984,0.0
1984-11-16,1984,0.0
1984-11-17,1984,0.0
1984-11-18,1984,0.0
1984-11-19,1984,0.0
1984-11-20,1984,0.0
1984-11-21,1984,0.0
1984-11-22,1984,0.0
1984-11-23,1984,0.0
1984-11-24,1984,0.0
1984-11-25,1984,0.0
1984-11-26,1984,0.0
1984-11-27,1984,0.0
1984-11-28,1984,0.0
1984-11-29,1984,0.0
1984-11-30,1984,0.0
1984-12-01,1984,0.0
1984-12-02,1984,0.0
1984-12-03,1984,0.0
1984-12-04,1984,0.0
1984-12-05,1984,5.0
1984-12-06,1984,13.0
1984-12-07,1984,13.0
1984-12-08,1984,13.0
1984-12-09,1984,13.0
1984-12-10,1984,13.0
1984-12-11,1984,13.0
1984-12-12,1984,13.0
1984-12-13,1984,16.0
1984-12-14,1984,44.0
1984-12-15,1984,44.0
1984-12-16,1984,44.0
1984-12-17,1984,44.0
1984-12-18,1984,44.0
1984-12-19,1984,52.0
1984-12-20,1984,52.0
1984-12-21,1984,52.0
1984-12-22,1984,52.0
1984-12-23,1984,62.0
1984-12-24,1984,118.0
1984-12-25,1984,118.0
1984-12-26,1984,331.0
1984-12-27,1984,331.0
1984-12-28,1984,331.0
1984-12-29,1984,331.0
1984-12-30,1984,331.0
1984-12-31,1984,483.0
1985-01-01,1984,607.0
1985-01-02,1984,607.0
1985-01-03,1984,607.0
1985-01-04,1984,607.0
1985-01-05,1984,607.0
1985-01-06,1984,615.0
1985-01-07,1984,615.0
1985-01-08,1984,615.0
1985-01-09,1984,628.0
1985-01-10,1984,692.0
1985-01-11,1984,697.0
1985-01-12,1984,697.0
1985-01-13,1984,697.0
1985-01-14,1984,702.0
1985-01-15,1984,702.0
1985-01-16,1984,768.0
1985-01-17,1984,771.0
1985-01-18,1984,812.0
1985-01-19,1984,812.0
1985-01-20,1984,812.0
1985-01-21,1984,815.0
1985-01-22,1984,815.0
1985-01-23,1984,815.0
1985-01-24,1984,866.0
1985-01-25,1984,919.0
1985-01-26,1984,919.0
1985-01-27,1984,919.0
1985-01-28,1984,919.0
1985-01-29,1984,944.0
1985-01-30,1984,1008.0
1985-01-31,1984,1013.0
1985-02-01,1984,1013.0
1985-02-02,1984,1013.0
1985-02-03,1984,1013.0
1985-02-04,1984,1028.0
1985-02-05,1984,1137.0
1985-02-06,1984,1147.0
1985-02-07,1984,1147.0
1985-02-08,1984,1147.0
1985-02-09,1984,1147.0
1985-02-10,1984,1213.0
1985-02-11,1984,1337.0
1985-02-12,1984,1378.0
1985-02-13,1984,1378.0
1985-02-14,1984,1381.0
1985-02-15,1984,1381.0
1985-02-16,1984,1381.0
1985-02-17,1984,1381.0
1985-02-18,1984,1391.0
1985-02-19,1984,1391.0
1985-02-20,1984,1391.0
1985-02-21,1984,1391.0
1985-02-22,1984,1391.0
1985-02-23,1984,1391.0
1985-02-24,1984,1401.0
1985-02-25,1984,1401.0
1985-02-26,1984,1401.0
1985-02-27,1984,1401.0
1985-02-28,1984,1401.0
1985-03-01,1984,1401.0
1985-03-02,1984,1401.0
1985-03-03,1984,1614.0
1985-03-04,1984,1627.0
1985-03-05,1984,1630.0
1985-03-06,1984,1630.0
1985-03-07,1984,1630.0
1985-03-08,1984,1630.0
1985-03-09,1984,1630.0
1985-03-10,1984,1630.0
1985-03-11,1984,1630.0
1985-03-12,1984,1630.0
1985-03-13,1984,1630.0
1985-03-14,1984,1630.0
1985-03-15,1984,1630.0
1985-03-16,1984,1630.0
1985-03-17,1984,1630.0
1985-03-18,1984,1630.0
1985-03-19,1984,1630.0
1985-03-20,1984,1630.0
1985-03-21,1984,1630.0
1985-03-22,1984,1630.0
1985-03-23,1984,1630.0
1985-03-24,1984,1630.0
1985-03-25,1984,1630.0
1985-03-26,1984,1630.0
1985-03-27,1984,1630.0
1985-03-28,1984,1630.0
1985-03-29,1984,1630.0
1985-03-30,1984,1630.0
1985-03-31,1984,1630.0
1985-04-01,1984,1630.0
1985-04-02,1984,1630.0
1985-04-03,1984,1630.0
1985-04-04,1984,1630.0
1985-04-05,1984,1671.0
1985-04-06,1984,1681.0
1985-04-07,1984,1684.0
1985-04-08,1984,1694.0
1985-04-09,1984,1694.0
1985-04-10,1984,1694.0
1985-04-11,1984,1694.0
1985-04-12,1984,1694.0
1985-04-13,1984,1694.0
1985-04-14,1984,1694.0
1985-04-15,1984,1694.0
1985-04-16,1984,1694.0
1985-04-17,1984,1694.0
1985-04-18,1984,1694.0
1985-04-19,1984,1694.0
1985-04-20,1984,1694.0
1985-04-21,1984,1694.0
1985-04-22,1984,1694.0
1985-04-23,1984,1694.0
1985-04-24,1984,1694.0
1985-04-25,1984,1694.0
1985-04-26,1984,1694.0
1985-04-27,1984,1694.0
1985-04-28,1984,1694.0
1985-04-29,1984,1694.0
1985-04-30,1984,1694.0
1985-10-01,1985,0.0
1985-10-02,1985,0.0
1985-10-03,1985,0.0
1985-10-04,1985,0.0
1985-10-05,1985,0.0
1985-10-06,1985,0.0
1985-10-07,1985,0.0
1985-10-08,1985,0.0
1985-10-09,1985,0.0
1985-10-10,1985,0.0
1985-10-11,1985,0.0
1985-10-12,1985,0.0
1985-10-13,1985,0.0
1985-10-14,1985,0.0
1985-10-15,1985,0.0
1985-10-16,1985,0.0
1985-10-17,1985,0.0
1985-10-18,1985,0.0
1985-10-19,1985,0.0
1985-10-20,1985,0.0
1985-10-21,1985,0.0
1985-10-22,1985,0.0
1985-10-23,1985,0.0
1985-10-24,1985,0.0
1985-10-25,1985,0.0
1985-10-26,1985,0.0
1985-10-27,1985,0.0
1985-10-28,1985,0.0
1985-10-29,1985,0.0
1985-10-30,1985,0.0
1985-10-31,1985,0.0
1985-11-01,1985,0.0
1985-11-02,1985,0.0
1985-11-03,1985,0.0
1985-11-04,1985,0.0
1985-11-05,1985,0.0
1985-11-06,1985,0.0
1985-11-07,1985,0.0
1985-11-08,1985,0.0
1985-11-09,1985,0.0
1985-11-10,1985,0.0
1985-11-11,1985,0.0
1985-11-12,1985,0.0
1985-11-13,1985,0.0
1985-11-14,1985,0.0
1985-11-15,1985,0.0
1985-11-16,1985,0.0
1985-11-17,1985,0.0
1985-11-18,1985,0.0
1985-11-19,1985,0.0
1985-11-20,1985,0.0
1985-11-21,1985,0.0
1985-11-22,1985,41.0
1985-11-23,1985,41.0
1985-11-24,1985,41.0
1985-11-25,1985,41.0
1985-11-26,1985,41.0
1985-11-27,1985,49.0
1985-11-28,1985,49.0
1985-11-29,1985,90.0
1985-11-30,1985,90.0
1985-12-01,1985,161.0
1985-12-02,1985,176.0
1985-12-03,1985,176.0
1985-12-04,1985,176.0
1985-12-05,1985,196.0
1985-12-06,1985,196.0
1985-12-07,1985,196.0
1985-12-08,1985,196.0
1985-12-09,1985,211.0
1985-12-10,1985,234.0
1985-12-11,1985,234.0
1985-12-12,1985,234.0
1985-12-13,1985,234.0
1985-12-14,1985,234.0
1985-12-15,1985,234.0
1985-12-16,1985,270.0
1985-12-17,1985,270.0
1985-12-18,1985,270.0
1985-12-19,1985,270.0
1985-12-20,1985,270.0
1985-12-21,1985,270.0
1985-12-22,1985,285.0
1985-12-23,1985,356.0
1985-12-24,1985,356.0
1985-12-25,1985,356.0
1985-12-26,1985,427.0
1985-12-27,1985,432.0
1985-12-28,1985,432.0
1985-12-29,1985,432.0
1985-12-30,1985,432.0
1985-12-31,1985,432.0
1986-01-01,1985,432.0
1986-01-02,1985,534.0
1986-01-03,1985,537.0
1986-01-04,1985,628.0
1986-01-05,1985,628.0
1986-01-06,1985,628.0
1986-01-07,1985,628.0
1986-01-08,1985,628.0
1986-01-09,1985,628.0
1986-01-10,1985,628.0
1986-01-11,1985,628.0
1986-01-12,1985,633.0
1986-01-13,1985,633.0
1986-01-14,1985,633.0
1986-01-15,1985,633.0
1986-01-16,1985,633.0
1986-01-17,1985,633.0
1986-01-18,1985,633.0
1986-01-19,1985,633.0
1986-01-20,1985,633.0
1986-01-21,1985,633.0
1986-01-22,1985,633.0
1986-01-23,1985,633.0
1986-01-24,1985,636.0
1986-01-25,1985,636.0
1986-01-26,1985,636.0
1986-01-27,1985,636.0
1986-01-28,1985,641.0
1986-01-29,1985,687.0
1986-01-30,1985,687.0
1986-01-31,1985,697.0
1986-02-01,1985,697.0
1986-02-02,1985,697.0
1986-02-03,1985,697.0
1986-02-04,1985,697.0
1986-02-05,1985,842.0
1986-02-06,1985,842.0
1986-02-07,1985,842.0
1986-02-08,1985,842.0
1986-02-09,1985,842.0
1986-02-10,1985,842.0
1986-02-11,1985,842.0
1986-02-12,1985,842.0
1986-02-13,1985,850.0
1986-02-14,1985,855.0
1986-02-15,1985,870.0
1986-02-16,1985,870.0
1986-02-17,1985,870.0
1986-02-18,1985,870.0
1986-02-19,1985,870.0
1986-02-20,1985,931.0
1986-02-21,1985,931.0
1986-02-22,1985,931.0
1986-02-23,1985,936.0
1986-02-24,1985,936.0
1986-02-25,1985,941.0
1986-02-26,1985,1025.0
1986-02-27,1985,1053.0
1986-02-28,1985,1053.0
1986-03-01,1985,1053.0
1986-03-02,1985,1053.0
1986-03-03,1985,1053.0
1986-03-04,1985,1053.0
1986-03-05,1985,1053.0
1986-03-06,1985,1053.0
1986-03-07,1985,1053.0
1986-03-08,1985,1053.0
1986-03-09,1985,1053.0
1986-03-10,1985,1071.0
1986-03-11,1985,1071.0
1986-03-12,1985,1071.0
1986-03-13,1985,1071.0
1986-03-14,1985,1071.0
1986-03-15,1985,1071.0
1986-03-16,1985,1071.0
1986-03-17,1985,1071.0
1986-03-18,1985,1071.0
1986-03-19,1985,1071.0
1986-03-20,1985,1071.0
1986-03-21,1985,1071.0
1986-03-22,1985,1071.0
1986-03-23,1985,1071.0
1986-03-24,1985,1071.0
1986-03-25,1985,1071.0
1986-03-26,1985,1071.0
1986-03-27,1985,1071.0
1986-03-28,1985,1071.0
1986-03-29,1985,1071.0
1986-03-30,1985,1071.0
1986-03-31,1985,1071.0
1986-04-01,1985,1071.0
1986-04-02,1985,1071.0
1986-04-03,1985,1071.0
1986-04-04,1985,1071.0
1986-04-05,1985,1071.0
1986-04-06,1985,1071.0
1986-04-07,1985,1071.0
1986-04-08,1985,1071.0
1986-04-09,1985,1071.0
1986-04-10,1985,1071.0
1986-04-11,1985,1071.0
1986-04-12,1985,1071.0
1986-04-13,1985,1071.0
1986-04-14,1985,1071.0
1986-04-15,1985,1079.0
1986-04-16,1985,1079.0
1986-04-17,1985,1079.0
1986-04-18,1985,1079.0
1986-04-19,1985,1079.0
1986-04-20,1985,1079.0
1986-04-21,1985,1079.0
1986-04-22,1985,1079.0
1986-04-23,1985,1079.0
1986-04-24,1985,1079.0
1986-04-25,1985,1079.0
1986-04-26,1985,1079.0
1986-04-27,1985,1079.0
1986-04-28,1985,1079.0
1986-04-29,1985,1079.0
1986-04-30,1985,1079.0
1986-10-01,1986,0.0
1986-10-02,1986,0.0
1986-10-03,1986,0.0
1986-10-04,1986,0.0
1986-10-05,1986,0.0
1986-10-06,1986,0.0
1986-10-07,1986,0.0
1986-10-08,1986,0.0
1986-10-09,1986,0.0
1986-10-10,1986,0.0
1986-10-11,1986,0.0
1986-10-12,1986,0.0
1986-10-13,1986,0.0
1986-10-14,1986,0.0
1986-10-15,1986,0.0
1986-10-16,1986,0.0
1986-10-17,1986,0.0
1986-10-18,1986,0.0
1986-10-19,1986,0.0
1986-10-20,1986,0.0
1986-10-21,1986,0.0
1986-10-22,1986,0.0
1986-10-23,1986,0.0
1986-10-24,1986,0.0
1986-10-25,1986,0.0
1986-10-26,1986,0.0
1986-10-27,1986,0.0
1986-10-28,1986,0.0
1986-10-29,1986,0.0
1986-10-30,1986,0.0
1986-10-31,1986,0.0
1986-11-01,1986,0.0
1986-11-02,1986,0.0
1986-11-03,1986,0.0
1986-11-04,1986,0.0
1986-11-05,1986,0.0
1986-11-06,1986,0.0
1986-11-07,1986,0.0
1986-11-08,1986,0.0
1986-11-09,1986,0.0
1986-11-10,1986,3.0
1986-11-11,1986,11.0
1986-11-12,1986,11.0
1986-11-13,1986,11.0
1986-11-14,1986,11.0
1986-11-15,1986,11.0
1986-11-16,1986,11.0
1986-11-17,1986,11.0
1986-11-18,1986,29.0
1986-11-19,1986,49.0
1986-11-20,1986,62.0
1986-11-21,1986,62.0
1986-11-22,1986,62.0
1986-11-23,1986,62.0
1986-11-24,1986,62.0
1986-11-25,1986,62.0
1986-11-26,1986,62.0
1986-11-27,1986,62.0
1986-11-28,1986,62.0
1986-11-29,1986,62.0
1986-11-30,1986,62.0
1986-12-01,1986,62.0
1986-12-02,1986,62.0
1986-12-03,1986,62.0
1986-12-04,1986,65.0
1986-12-05,1986,65.0
1986-12-06,1986,65.0
1986-12-07,1986,88.0
1986-12-08,1986,108.0
1986-12-09,1986,116.0
1986-12-10,1986,116.0
1986-12-11,1986,121.0
1986-12-12,1986,121.0
1986-12-13,1986,121.0
1986-12-14,1986,121.0
1986-12-15,1986,121.0
1986-12-16,1986,121.0
1986-12-17,1986,121.0
1986-12-18,1986,121.0
1986-12-19,1986,121.0
1986-12-20,1986,121.0
1986-12-21,1986,121.0
1986-12-22,1986,121.0
1986-12-23,1986,121.0
1986-12-24,1986,121.0
1986-12-25,1986,121.0
1986-12-26,1986,121.0
1986-12-27,1986,121.0
1986-12-28,1986,121.0
1986-12-29,1986,126.0
1986-12-30,1986,126.0
1986-12-31,1986,126.0
1987-01-01,1986,136.0
1987-01-02,1986,164.0
1987-01-03,1986,164.0
1987-01-04,1986,164.0
1987-01-05,1986,164.0
1987-01-06,1986,164.0
1987-01-07,1986,164.0
1987-01-08,1986,164.0
1987-01-09,1986,263.0
1987-01-10,1986,286.0
1987-01-11,1986,286.0
1987-01-12,1986,286.0
1987-01-13,1986,286.0
1987-01-14,1986,286.0
1987-01-15,1986,286.0
1987-01-16,1986,286.0
1987-01-17,1986,306.0
1987-01-18,1986,309.0
1987-01-19,1986,309.0
1987-01-20,1986,309.0
1987-01-21,1986,309.0
1987-01-22,1986,312.0
1987-01-23,1986,312.0
1987-01-24,1986,312.0
1987-01-25,1986,312.0
1987-01-26,1986,312.0
1987-01-27,1986,320.0
1987-01-28,1986,320.0
1987-01-29,1986,414.0
1987-01-30,1986,417.0
1987-01-31,1986,417.0
1987-02-01,1986,417.0
1987-02-02,1986,417.0
1987-02-03,1986,417.0
1987-02-04,1986,417.0
1987-02-05,1986,417.0
1987-02-06,1986,417.0
1987-02-07,1986,417.0
1987-02-08,1986,417.0
1987-02-09,1986,417.0
1987-02-10,1986,417.0
1987-02-11,1986,417.0
1987-02-12,1986,417.0
1987-02-13,1986,417.0
1987-02-14,1986,417.0
1987-02-15,1986,417.0
1987-02-16,1986,417.0
1987-02-17,1986,417.0
1987-02-18,1986,417.0
1987-02-19,1986,417.0
1987-02-20,1986,417.0
1987-02-21,1986,417.0
1987-02-22,1986,417.0
1987-02-23,1986,417.0
1987-02-24,1986,417.0
1987-02-25,1986,417.0
1987-02-26,1986,417.0
1987-02-27,1986,417.0
1987-02-28,1986,417.0
1987-03-01,1986,422.0
1987-03-02,1986,422.0
1987-03-03,1986,422.0
1987-03-04,1986,422.0
1987-03-05,1986,422.0
1987-03-06,1986,422.0
1987-03-07,1986,422.0
1987-03-08,1986,422.0
1987-03-09,1986,422.0
1987-03-10,1986,425.0
1987-03-11,1986,425.0
1987-03-12,1986,425.0
1987-03-13,1986,501.0
1987-03-14,1986,549.0
1987-03-15,1986,549.0
1987-03-16,1986,549.0
1987-03-17,1986,549.0
1987-03-18,1986,549.0
1987-03-19,1986,549.0
1987-03-20,1986,549.0
1987-03-21,1986,549.0
1987-03-22,1986,549.0
1987-03-23,1986,549.0
1987-03-24,1986,549.0
1987-03-25,1986,549.0
1987-03-26,1986,549.0
1987-03-27,1986,549.0
1987-03-28,1986,549.0
1987-03-29,1986,549.0
1987-03-30,1986,549.0
1987-03-31,1986,549.0
1987-04-01,1986,559.0
1987-04-02,1986,559.0
1987-04-03,1986,559.0
1987-04-04,1986,559.0
1987-04-05,1986,559.0
1987-04-06,1986,559.0
1987-04-07,1986,559.0
1987-04-08,1986,559.0
1987-04-09,1986,559.0
1987-04-10,1986,559.0
1987-04-11,1986,559.0
1987-04-12,1986,559.0
1987-04-13,1986,559.0
1987-04-14,1986,559.0
1987-04-15,1986,559.0
1987-04-16,1986,559.0
1987-04-17,1986,559.0
1987-04-18,1986,559.0
1987-04-19,1986,559.0
1987-04-20,1986,559.0
1987-04-21,1986,559.0
1987-04-22,1986,559.0
1987-04-23,1986,559.0
1987-04-24,1986,559.0
1987-04-25,1986,559.0
1987-04-26,1986,559.0
1987-04-27,1986,559.0
1987-04-28,1986,559.0
1987-04-29,1986,559.0
1987-04-30,1986,559.0
1987-10-01,1987,0.0
1987-10-02,1987,0.0
1987-10-03,1987,0.0
1987-10-04,1987,0.0
1987-10-05,1987,0.0
1987-10-06,1987,0.0
1987-10-07,1987,0.0
1987-10-08,1987,0.0
1987-10-09,1987,0.0
1987-10-10,1987,0.0
1987-10-11,1987,0.0
1987-10-12,1987,0.0
1987-10-13,1987,0.0
1987-10-14,1987,0.0
1987-10-15,1987,0.0
1987-10-16,1987,0.0
1987-10-17,1987,0.0
1987-10-18,1987,0.0
1987-10-19,1987,0.0
1987-10-20,1987,0.0
1987-10-21,1987,0.0
1987-10-22,1987,10.0
1987-10-23,1987,10.0
1987-10-24,1987,15.0
1987-10-25,1987,15.0
1987-10-26,1987,15.0
1987-10-27,1987,15.0
1987-10-28,1987,15.0
1987-10-29,1987,15.0
1987-10-30,1987,15.0
1987-10-31,1987,15.0
1987-11-01,1987,15.0
1987-11-02,1987,15.0
1987-11-03,1987,15.0
1987-11-04,1987,15.0
1987-11-05,1987,15.0
1987-11-06,1987,15.0
1987-11-07,1987,15.0
1987-11-08,1987,15.0
1987-11-09,1987,15.0
1987-11-10,1987,15.0
1987-11-11,1987,15.0
1987-11-12,1987,15.0
1987-11-13,1987,15.0
1987-11-14,1987,15.0
1987-11-15,1987,15.0
1987-11-16,1987,15.0
1987-11-17,1987,15.0
1987-11-18,1987,15.0
1987-11-19,1987,15.0
1987-11-20,1987,15.0
1987-11-21,1987,15.0
1987-11-22,1987,15.0
1987-11-23,1987,15.0
1987-11-24,1987,15.0
1987-11-25,1987,15.0
1987-11-26,1987,15.0
1987-11-27,1987,15.0
1987-11-28,1987,15.0
1987-11-29,1987,15.0
1987-11-30,1987,25.0
1987-12-01,1987,25.0
1987-12-02,1987,33.0
1987-12-03,1987,43.0
1987-12-04,1987,43.0
1987-12-05,1987,43.0
1987-12-06,1987,61.0
1987-12-07,1987,61.0
1987-12-08,1987,61.0
1987-12-09,1987,61.0
1987-12-10,1987,61.0
1987-12-11,1987,61.0
1987-12-12,1987,61.0
1987-12-13,1987,61.0
1987-12-14,1987,61.0
1987-12-15,1987,394.0
1987-12-16,1987,394.0
1987-12-17,1987,394.0
1987-12-18,1987,394.0
1987-12-19,1987,394.0
1987-12-20,1987,394.0
1987-12-21,1987,394.0
1987-12-22,1987,407.0
1987-12-23,1987,407.0
1987-12-24,1987,407.0
1987-12-25,1987,407.0
1987-12-26,1987,407.0
1987-12-27,1987,407.0
1987-12-28,1987,531.0
1987-12-29,1987,531.0
1987-12-30,1987,531.0
1987-12-31,1987,531.0
1988-01-01,1987,531.0
1988-01-02,1987,531.0
1988-01-03,1987,531.0
1988-01-04,1987,531.0
1988-01-05,1987,531.0
1988-01-06,1987,531.0
1988-01-07,1987,531.0
1988-01-08,1987,531.0
1988-01-09,1987,531.0
1988-01-10,1987,531.0
1988-01-11,1987,531.0
1988-01-12,1987,546.0
1988-01-13,1987,546.0
1988-01-14,1987,571.0
1988-01-15,1987,571.0
1988-01-16,1987,571.0
1988-01-17,1987,596.0
1988-01-18,1987,596.0
1988-01-19,1987,601.0
1988-01-20,1987,606.0
1988-01-21,1987,606.0
1988-01-22,1987,619.0
1988-01-23,1987,695.0
1988-01-24,1987,728.0
1988-01-25,1987,776.0
1988-01-26,1987,786.0
1988-01-27,1987,789.0
1988-01-28,1987,789.0
1988-01-29,1987,789.0
1988-01-30,1987,789.0
1988-01-31,1987,789.0
1988-02-01,1987,827.0
1988-02-02,1987,827.0
1988-02-03,1987,827.0
1988-02-04,1987,830.0
1988-02-05,1987,830.0
1988-02-06,1987,830.0
1988-02-07,1987,835.0
1988-02-08,1987,883.0
1988-02-09,1987,883.0
1988-02-10,1987,1117.0
1988-02-11,1987,1236.0
1988-02-12,1987,1236.0
1988-02-13,1987,1236.0
1988-02-14,1987,1251.0
1988-02-15,1987,1274.0
1988-02-16,1987,1287.0
1988-02-17,1987,1287.0
1988-02-18,1987,1287.0
1988-02-19,1987,1287.0
1988-02-20,1987,1310.0
1988-02-21,1987,1310.0
1988-02-22,1987,1310.0
1988-02-23,1987,1310.0
1988-02-24,1987,1315.0
1988-02-25,1987,1315.0
1988-02-26,1987,1315.0
1988-02-27,1987,1315.0
1988-02-28,1987,1315.0
1988-02-29,1987,1315.0
1988-03-01,1987,1315.0
1988-03-02,1987,1315.0
1988-03-03,1987,1315.0
1988-03-04,1987,1315.0
1988-03-05,1987,1315.0
1988-03-06,1987,1315.0
1988-03-07,1987,1315.0
1988-03-08,1987,1315.0
1988-03-09,1987,1315.0
1988-03-10,1987,1315.0
1988-03-11,1987,1315.0
1988-03-12,1987,1323.0
1988-03-13,1987,1338.0
1988-03-14,1987,1343.0
1988-03-15,1987,1343.0
1988-03-16,1987,1343.0
1988-03-17,1987,1343.0
1988-03-18,1987,1343.0
1988-03-19,1987,1361.0
1988-03-20,1987,1366.0
1988-03-21,1987,1366.0
1988-03-22,1987,1366.0
1988-03-23,1987,1366.0
1988-03-24,1987,1366.0
1988-03-25,1987,1366.0
1988-03-26,1987,1366.0
1988-03-27,1987,1366.0
1988-03-28,1987,1366.0
1988-03-29,1987,1389.0
1988-03-30,1987,1389.0
1988-03-31,1987,1389.0
1988-04-01,1987,1389.0
1988-04-02,1987,1389.0
1988-04-03,1987,1389.0
1988-04-04,1987,1389.0
1988-04-05,1987,1389.0
1988-04-06,1987,1389.0
1988-04-07,1987,1389.0
1988-04-08,1987,1389.0
1988-04-09,1987,1389.0
1988-04-10,1987,1389.0
1988-04-11,1987,1389.0
1988-04-12,1987,1389.0
1988-04-13,1987,1389.0
1988-04-14,1987,1389.0
1988-04-15,1987,1389.0
1988-04-16,1987,1389.0
1988-04-17,1987,1389.0
1988-04-18,1987,1389.0
1988-04-19,1987,1389.0
1988-04-20,1987,1389.0
1988-04-21,1987,1389.0
1988-04-22,1987,1389.0
1988-04-23,1987,1389.0
1988-04-24,1987,1389.0
1988-04-25,1987,1389.0
1988-04-26,1987,1389.0
1988-04-27,1987,1389.0
1988-04-28,1987,1389.0
1988-04-29,1987,1389.0
1988-04-30,1987,1389.0
1988-10-01,1988,0.0
1988-10-02,1988,0.0
1988-10-03,1988,0.0
1988-10-04,1988,0.0
1988-10-05,1988,0.0
1988-10-06,1988,0.0
1988-10-07,1988,0.0
1988-10-08,1988,0.0
1988-10-09,1988,0.0
1988-10-10,1988,0.0
1988-10-11,1988,0.0
1988-10-12,1988,0.0
1988-10-13,1988,0.0
1988-10-14,1988,0.0
1988-10-15,1988,0.0
1988-10-16,1988,0.0
1988-10-17,1988,0.0
1988-10-18,1988,0.0
1988-10-19,1988,0.0
1988-10-20,1988,0.0
1988-10-21,1988,0.0
1988-10-22,1988,0.0
1988-10-23,1988,0.0
1988-10-24,1988,0.0
1988-10-25,1988,0.0
1988-10-26,1988,0.0
1988-10-27,1988,0.0
1988-10-28,1988,0.0
